Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2007","2007","gigagrams","9093.9494","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2007","2007","gigagrams","29.3353","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2008","2008","gigagrams","8544.5261","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2008","2008","gigagrams","8544.5261","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2008","2008","gigagrams","27.563","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2009","2009","gigagrams","8755.4069","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2009","2009","gigagrams","8755.4069","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2009","2009","gigagrams","28.2432","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2010","2010","gigagrams","8728.4478","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2010","2010","gigagrams","8728.4478","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2010","2010","gigagrams","28.1563","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2011","2011","gigagrams","8547.4539","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2011","2011","gigagrams","8547.4539","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2011","2011","gigagrams","27.5724","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2012","2012","gigagrams","8546.7137","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2012","2012","gigagrams","8546.7137","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2012","2012","gigagrams","27.57","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2013","2013","gigagrams","8451.7656","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2013","2013","gigagrams","8451.7656","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2013","2013","gigagrams","27.2638","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2014","2014","gigagrams","7140.0428","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2014","2014","gigagrams","7140.0428","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2014","2014","gigagrams","23.0324","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2015","2015","gigagrams","7549.1909","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2015","2015","gigagrams","7549.1909","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2015","2015","gigagrams","24.3522","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2016","2016","gigagrams","7605.3679","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2016","2016","gigagrams","7605.3679","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2016","2016","gigagrams","24.5334","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5063","Manure left on Pasture","2017","2017","gigagrams","7438.285","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5063","Manure left on Pasture","2017","2017","gigagrams","7438.285","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5063","Manure left on Pasture","2017","2017","gigagrams","23.9945","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5064","Crop Residues","1961","1961","gigagrams","442.3227","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5064","Crop Residues","1961","1961","gigagrams","442.3227","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5064","Crop Residues","1961","1961","gigagrams","1.4268","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5064","Crop Residues","1962","1962","gigagrams","443.089","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5064","Crop Residues","1962","1962","gigagrams","443.089","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5064","Crop Residues","1962","1962","gigagrams","1.4293","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5064","Crop Residues","1963","1963","gigagrams","417.2673","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5064","Crop Residues","1963","1963","gigagrams","417.2673","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5064","Crop Residues","1963","1963","gigagrams","1.346","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5064","Crop Residues","1964","1964","gigagrams","437.7651","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5064","Crop Residues","1964","1964","gigagrams","437.7651","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5064","Crop Residues","1964","1964","gigagrams","1.4121","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5064","Crop Residues","1965","1965","gigagrams","565.2913","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5064","Crop Residues","1965","1965","gigagrams","565.2913","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5064","Crop Residues","1965","1965","gigagrams","1.8235","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5064","Crop Residues","1966","1966","gigagrams","661.2238","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5064","Crop Residues","1966","1966","gigagrams","661.2238","A","Aggregate, may include official, semi-official, estimated or calculated data",""
